sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
Male,26,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,26,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,26,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,21,Less than 25,Other,0,2,0,3,F,Low,Low,0
Male,21,Less than 25,Other,0,2,0,3,F,Low,Low,0
Male,21,Less than 25,Other,0,2,0,3,F,Low,Low,0
Male,35,25 - 45,African-American,0,0,0,7,F,Low,Low,1
Male,22,Less than 25,African-American,0,0,0,2,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,2,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,2,F,Low,Medium,1
Female,61,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
female,61,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Female,61,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
male person,24,Less than 25,Caucasian,0,0,0,0,M,Medium,Low,0
Male,36,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,2,M,Medium,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,Medium,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,Medium,Medium,1
Male,21,Less than 25,African-American,0,0,1,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,1,0,F,High,High,0
Male,50,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,32,25 - 45,Caucasian,2,0,1,15,F,High,Medium,0
Male,32,25 - 45,Caucasian,2,0,1,15,F,High,Medium,0
Male,32,25 - 45,Caucasian,2,0,1,15,F,High,Medium,0
Male,32,25 - 45,Caucasian,2,0,1,15,F,High,Medium,0
Male,33,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,33,25 - 45,African-American,0,0,0,10,F,High,Medium,0
Female,23,Less than 25,African-American,0,0,0,4,M,High,Medium,0
Female,23,Less than 25,African-American,0,0,0,4,M,High,Medium,0
Male,25,25 - 45,African-American,0,0,0,2,F,Low,Medium,0
Male,42,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,8,F,Low,Low,0
male,32,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,32,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
male person,32,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,33,25 - 45,African-American,0,0,0,14,F,High,Medium,0
manful,33,25 - 45,African-American,0,0,0,14,F,High,Medium,0
Male,33,25 - 45,African-American,0,0,0,14,F,High,Medium,0
female,23,Less than 25,Hispanic,0,0,1,1,F,Medium,Low,0
Male,37,25 - 45,African-American,0,1,0,13,F,High,High,0
Male,37,25 - 45,African-American,0,1,0,13,F,High,High,0
Male,27,25 - 45,African-American,0,0,0,9,F,Medium,Medium,0
Male,27,25 - 45,African-American,0,0,0,9,F,Medium,Medium,0
Male,27,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,3,F,Medium,High,0
Male,28,25 - 45,Caucasian,0,0,0,3,F,Medium,High,0
Male,26,25 - 45,African-American,0,0,0,7,F,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,7,F,Low,Low,0
Female,52,Greater than 45,African-American,0,0,0,21,F,Medium,Low,0
Female,52,Greater than 45,African-American,0,0,0,21,F,Medium,Low,0
Female,52,Greater than 45,African-American,0,0,0,21,F,Medium,Low,0
Male,21,Less than 25,Hispanic,0,0,0,1,M,Medium,Medium,0
Male,21,Less than 25,Hispanic,0,0,0,1,M,Medium,Medium,1
Male,58,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,4,F,High,Medium,0
male,36,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,33,25 - 45,Caucasian,1,0,0,1,M,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,28,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Female,31,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,Caucasian,0,1,0,11,F,High,High,0
virile,30,25 - 45,Caucasian,0,1,0,11,F,High,High,0
Male,30,25 - 45,Caucasian,0,1,0,11,F,High,High,0
manful,24,Less than 25,African-American,0,0,0,3,M,Medium,Medium,0
Male,26,25 - 45,African-American,0,0,0,6,F,High,High,0
Male,26,25 - 45,African-American,0,0,0,6,F,High,High,0
Male,26,25 - 45,African-American,0,0,0,6,F,High,High,0
Male,26,25 - 45,African-American,0,0,0,6,F,High,High,0
Male,43,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,31,25 - 45,African-American,0,0,1,2,F,Low,Low,0
Male,59,Greater than 45,African-American,0,0,0,2,F,Low,Low,0
Male,40,25 - 45,African-American,0,0,0,4,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,3,F,Medium,Medium,0
manly,22,Less than 25,African-American,0,0,0,3,F,Medium,Medium,0
manlike,22,Less than 25,African-American,0,0,0,3,F,Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,3,F,Medium,Medium,0
Male,23,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,23,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,21,Less than 25,Hispanic,0,0,0,2,M,Low,Medium,0
virile,42,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,0,M,Low,Low,1
Male,43,25 - 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,30,25 - 45,African-American,0,3,0,18,M,High,High,0
Male,30,25 - 45,African-American,0,3,0,18,M,High,High,0
Male,29,25 - 45,African-American,0,0,0,1,F,High,Medium,0
Male,38,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
male person,21,Less than 25,Caucasian,0,0,0,1,F,Medium,High,0
Male,21,Less than 25,Caucasian,0,0,0,1,F,Medium,High,0
Male,26,25 - 45,Caucasian,0,0,1,3,M,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,1,3,M,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,1,3,M,Low,Low,0
Female,25,25 - 45,Hispanic,0,0,0,4,F,Medium,Medium,0
Female,25,25 - 45,Hispanic,0,0,0,4,F,Medium,Medium,0
Male,19,Less than 25,African-American,4,1,0,5,F,High,High,0
Female,47,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,35,25 - 45,African-American,0,1,1,16,F,High,Low,0
Female,35,25 - 45,African-American,0,1,1,16,F,High,Low,0
Female,35,25 - 45,African-American,0,1,1,16,F,High,Low,0
Female,35,25 - 45,African-American,0,1,1,16,F,High,Low,0
Male,51,Greater than 45,African-American,0,0,0,5,M,Medium,Medium,0
Male,36,25 - 45,Other,0,0,0,0,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Medium,High,0
Male,62,Greater than 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,7,F,Medium,Low,0
Male,34,25 - 45,African-American,0,0,0,7,F,Medium,Low,0
Male,34,25 - 45,African-American,0,0,0,7,F,Medium,Low,0
Male,35,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
manly,29,25 - 45,African-American,0,0,0,10,M,High,High,0
Male,29,25 - 45,African-American,0,0,0,10,M,High,High,0
Male,29,25 - 45,African-American,0,0,0,10,M,High,High,0
Male,40,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,36,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,8,F,High,Medium,0
Male,26,25 - 45,African-American,0,0,0,8,F,High,Medium,0
Male,26,25 - 45,African-American,0,0,0,8,F,High,Medium,0
Male,26,25 - 45,African-American,0,0,0,8,F,High,Medium,0
Male,26,25 - 45,African-American,0,0,0,8,F,High,Medium,0
Male,26,25 - 45,African-American,0,0,0,8,F,High,Medium,0
male person,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,69,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,African-American,0,1,0,1,F,Low,Low,0
Male,20,Less than 25,Caucasian,0,0,0,0,F,Medium,High,0
Male,20,Less than 25,Caucasian,0,0,0,0,F,Medium,High,0
Male,20,Less than 25,Caucasian,0,0,0,0,F,Medium,High,0
Male,20,Less than 25,Caucasian,0,0,0,0,F,Medium,High,0
Male,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,6,M,Medium,Medium,0
Female,24,Less than 25,African-American,0,0,0,6,M,Medium,Medium,0
female,39,25 - 45,Caucasian,0,0,0,8,F,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,47,Greater than 45,Other,0,0,0,1,F,Low,Low,0
Female,47,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
male person,33,25 - 45,African-American,0,0,0,6,F,Low,Low,0
Male,29,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
male person,46,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,1,5,F,High,Medium,0
Male,25,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
manlike,30,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,9,M,Medium,Low,0
Male,33,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,55,Greater than 45,Hispanic,0,0,0,1,M,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,2,M,Medium,Medium,0
Male,33,25 - 45,African-American,0,0,0,0,F,Medium,Medium,0
Male,33,25 - 45,African-American,0,0,0,0,F,Medium,Medium,0
Male,33,25 - 45,African-American,0,0,0,0,F,Medium,Medium,0
Male,33,25 - 45,African-American,0,0,0,0,F,Medium,Medium,0
Male,40,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,22,Less than 25,Caucasian,0,0,0,1,F,Low,Low,0
Male,28,25 - 45,Hispanic,0,0,0,3,M,Medium,Medium,0
Male,28,25 - 45,Hispanic,0,0,0,3,M,Medium,Medium,0
manly,28,25 - 45,Hispanic,0,0,0,3,M,Medium,Medium,0
Male,28,25 - 45,Hispanic,0,0,0,3,M,Medium,Medium,0
Male,28,25 - 45,Hispanic,0,0,0,3,M,Medium,Medium,0
male person,22,Less than 25,African-American,0,0,1,4,F,High,High,0
Male,22,Less than 25,African-American,0,0,1,4,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,4,M,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,4,M,Low,Low,0
Male,59,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,59,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,1
Male,37,25 - 45,Native American,0,0,0,0,F,Low,Low,0
Female,41,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Female,21,Less than 25,Other,0,0,0,2,F,Low,Medium,0
female,21,Less than 25,Other,0,0,0,2,F,Low,Medium,0
Male,57,Greater than 45,African-American,0,0,0,8,F,Medium,Low,1
Male,35,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,5,M,Medium,Medium,0
Male,31,25 - 45,African-American,0,0,0,5,M,Medium,Medium,0
Male,31,25 - 45,African-American,0,0,0,5,M,Medium,Medium,0
Male,31,25 - 45,African-American,0,0,0,5,M,Medium,Medium,0
Male,31,25 - 45,African-American,0,0,0,5,M,Medium,Medium,0
Female,51,Greater than 45,African-American,0,0,0,1,M,Medium,Low,0
Male,21,Less than 25,Hispanic,0,0,3,2,F,High,High,0
Male,44,25 - 45,African-American,0,0,0,9,F,High,Medium,0
Male,44,25 - 45,African-American,0,0,0,9,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,39,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,48,Greater than 45,African-American,0,0,0,5,F,High,Low,0
Male,48,Greater than 45,African-American,0,0,0,5,F,High,Low,0
Male,48,Greater than 45,African-American,0,0,0,5,F,High,Low,0
Male,48,Greater than 45,African-American,0,0,0,5,F,High,Low,0
Male,48,Greater than 45,African-American,0,0,0,5,F,High,Low,0
Female,25,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
virile,51,Greater than 45,African-American,0,0,0,5,M,Low,Low,0
male person,50,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,0,M,Medium,High,0
Male,34,25 - 45,Caucasian,1,0,0,26,F,High,Medium,0
Male,34,25 - 45,Caucasian,1,0,0,26,F,High,Medium,0
Male,57,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,57,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
male person,69,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,59,Greater than 45,African-American,0,0,0,4,F,Low,Low,0
Male,59,Greater than 45,African-American,0,0,0,4,F,Low,Low,0
Male,59,Greater than 45,African-American,0,0,0,4,F,Low,Low,0
Male,59,Greater than 45,African-American,0,0,0,4,F,Low,Low,0
Female,42,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,20,Less than 25,Hispanic,2,0,0,2,F,High,High,0
Male,20,Less than 25,Hispanic,2,0,0,2,F,High,High,0
Male,20,Less than 25,Hispanic,2,0,0,2,F,High,High,0
Male,26,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,58,Greater than 45,African-American,0,0,0,16,F,High,High,0
Male,58,Greater than 45,African-American,0,0,0,16,F,High,High,0
Male,58,Greater than 45,African-American,0,0,0,16,F,High,High,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,32,25 - 45,African-American,0,0,0,21,F,High,High,0
Male,32,25 - 45,African-American,0,0,0,21,F,High,High,0
Male,32,25 - 45,African-American,0,0,0,21,F,High,High,0
Female,24,Less than 25,Hispanic,0,0,0,0,M,Low,Low,0
Male,66,Greater than 45,Caucasian,0,0,0,14,F,Medium,Medium,0
Female,27,25 - 45,African-American,0,0,1,4,M,Medium,Low,0
Male,53,Greater than 45,African-American,0,0,0,10,F,Low,Low,0
Male,42,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,8,F,High,Low,0
Male,29,25 - 45,African-American,0,0,0,8,F,High,Low,0
Male,29,25 - 45,African-American,0,0,0,8,F,High,Low,0
Male,29,25 - 45,African-American,0,0,0,8,F,High,Low,0
Male,21,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,31,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,56,Greater than 45,Hispanic,0,0,0,8,M,Low,Low,0
Male,58,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,39,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,1,1,F,Medium,High,0
Male,22,Less than 25,African-American,0,0,1,1,F,Medium,High,0
Male,46,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,32,25 - 45,Caucasian,0,0,1,4,F,Medium,Low,0
Male,29,25 - 45,Other,0,0,0,1,F,Low,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,2,F,High,Low,0
Male,46,Greater than 45,African-American,0,0,0,2,F,High,Low,0
Male,46,Greater than 45,African-American,0,0,0,2,F,High,Low,0
male person,46,Greater than 45,African-American,0,0,0,2,F,High,Low,0
Female,44,25 - 45,African-American,0,1,0,11,F,High,Medium,0
Female,44,25 - 45,African-American,0,1,0,11,F,High,Medium,0
Female,44,25 - 45,African-American,0,1,0,11,F,High,Medium,0
Male,35,25 - 45,African-American,0,0,0,4,M,Medium,Medium,0
Male,30,25 - 45,African-American,0,1,0,14,F,High,Medium,0
Male,30,25 - 45,African-American,0,1,0,14,F,High,Medium,0
Male,30,25 - 45,African-American,0,1,0,14,F,High,Medium,0
Male,30,25 - 45,African-American,0,1,0,14,F,High,Medium,0
Female,28,25 - 45,African-American,0,0,0,0,M,Medium,Medium,0
Male,42,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,52,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,52,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,52,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,42,25 - 45,African-American,0,0,0,0,F,High,Medium,0
Male,37,25 - 45,African-American,0,0,0,12,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,12,F,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,7,F,High,High,0
Male,29,25 - 45,Caucasian,0,0,0,7,F,High,High,0
Male,29,25 - 45,Caucasian,0,0,0,7,F,High,High,0
Male,29,25 - 45,Caucasian,0,0,0,7,F,High,High,0
manly,32,25 - 45,African-American,0,0,1,8,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,1,8,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,1,8,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,1,8,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,1,8,F,Low,Low,0
Male,31,25 - 45,Other,0,0,0,5,F,Medium,Low,0
Male,31,25 - 45,Other,0,0,0,5,F,Medium,Low,0
Female,33,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Female,33,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,21,Less than 25,Hispanic,0,0,0,1,F,Medium,High,0
Female,64,Greater than 45,Caucasian,0,0,0,7,M,Low,Low,0
Female,64,Greater than 45,Caucasian,0,0,0,7,M,Low,Low,0
manly,35,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,35,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,56,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,0,M,Low,Low,1
Female,40,25 - 45,African-American,0,0,0,4,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,3,F,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,3,F,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,3,F,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,3,F,Medium,Medium,0
Male,52,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,64,Greater than 45,African-American,0,0,0,7,F,High,Medium,0
Male,64,Greater than 45,African-American,0,0,0,7,F,High,Medium,0
Male,64,Greater than 45,African-American,0,0,0,7,F,High,Medium,0
Male,28,25 - 45,African-American,0,0,1,4,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,1,4,F,Low,Low,0
male,38,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Female,63,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,21,Less than 25,African-American,1,0,0,3,F,High,Medium,0
Male,21,Less than 25,African-American,1,0,0,3,F,High,Medium,0
Male,21,Less than 25,African-American,1,0,0,3,F,High,Medium,0
Male,51,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,35,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
manful,61,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
manly,61,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
male person,26,25 - 45,African-American,0,0,0,0,M,Medium,Low,0
Male,26,25 - 45,African-American,0,0,0,0,M,Medium,Low,0
Male,32,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,36,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,1,F,Medium,High,0
Female,39,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Female,50,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,African-American,0,1,0,13,M,High,High,0
Male,26,25 - 45,African-American,0,1,0,13,M,High,High,0
Male,26,25 - 45,African-American,0,1,0,13,M,High,High,0
Male,31,25 - 45,African-American,0,0,0,9,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,9,F,Medium,Low,0
Male,35,25 - 45,Caucasian,0,0,1,1,F,Low,Low,0
distaff,39,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,41,25 - 45,African-American,0,0,0,4,F,Low,Low,0
Female,41,25 - 45,African-American,0,0,0,4,F,Low,Low,0
Female,40,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,23,Less than 25,Other,0,0,0,0,F,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,5,M,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,5,M,Low,Low,0
virile,46,Greater than 45,Caucasian,0,0,0,5,M,Low,Low,0
Male,60,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,61,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,33,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,38,25 - 45,African-American,0,0,0,0,F,Low,Medium,0
Male,46,Greater than 45,African-American,0,0,0,3,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,1,3,F,Low,Low,0
Male,52,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,9,M,High,Low,0
Female,50,Greater than 45,African-American,0,0,0,7,M,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,21,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,31,25 - 45,Hispanic,0,0,0,16,F,High,Medium,0
Male,31,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,24,Less than 25,Hispanic,0,0,0,0,F,High,High,0
Female,23,Less than 25,African-American,0,0,0,0,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
female person,36,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,36,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,31,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Female,24,Less than 25,Caucasian,0,0,0,1,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,13,M,High,High,0
Male,31,25 - 45,African-American,0,0,0,13,M,High,High,0
Male,31,25 - 45,African-American,0,0,0,13,M,High,High,0
Male,31,25 - 45,African-American,0,0,0,13,M,High,High,0
Male,31,25 - 45,African-American,0,0,0,13,M,High,High,0
Male,31,25 - 45,African-American,0,0,0,13,M,High,High,0
Male,31,25 - 45,African-American,0,0,0,13,M,High,High,0
Male,31,25 - 45,African-American,0,0,0,13,M,High,High,0
Female,49,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,60,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,48,Greater than 45,African-American,0,0,0,10,M,Medium,Low,0
Male,48,Greater than 45,African-American,0,0,0,10,M,Medium,Low,0
Male,48,Greater than 45,African-American,0,0,0,10,M,Medium,Low,0
Male,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,0,M,Low,Low,0
