sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
Male,44,25 - 45,African-American,0,0,0,14,F,High,Medium,0
Male,53,Greater than 45,Caucasian,0,0,0,2,(TCX),Low,Low,0
Male,32,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,33,25 - 45,African-American,0,0,0,3,M,Low,Low,0
Male,33,25 - 45,African-American,0,0,0,3,(CT),Low,Low,0
Male,33,25 - 45,African-American,0,0,0,3,(NI0),Low,Low,0
Female,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,48,Greater than 45,African-American,0,0,0,4,F,Medium,Low,0
Female,48,Greater than 45,African-American,0,0,0,4,F,Medium,Low,0
Male,21,Less than 25,African-American,1,0,0,2,F,High,High,0
Male,33,25 - 45,African-American,0,0,0,4,F,High,Medium,1
Male,47,Greater than 45,Caucasian,0,0,0,2,F,Medium,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,2,F,Medium,Low,0
Male,57,Greater than 45,African-American,0,0,0,20,F,Medium,Low,0
Male,57,Greater than 45,African-American,0,0,0,20,F,Medium,Low,0
Male,57,Greater than 45,African-American,0,0,0,20,F,Medium,Low,0
Male,28,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,1,M,Medium,Low,0
Male,44,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,44,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,6,F,Low,Medium,0
Male,26,25 - 45,African-American,0,0,0,10,(CO3),Medium,Low,0
Male,26,25 - 45,African-American,0,0,0,10,M,Medium,Low,0
Male,26,25 - 45,African-American,0,0,0,10,M,Medium,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,African-American,0,1,0,10,F,High,Medium,0
Male,27,25 - 45,African-American,0,1,0,10,F,High,Medium,0
Male,27,25 - 45,African-American,0,1,0,10,F,High,Medium,1
Male,40,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Female,60,Greater than 45,Caucasian,0,0,0,9,F,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,African-American,0,1,0,8,F,Medium,Medium,0
Male,26,25 - 45,African-American,0,1,0,8,F,Medium,Medium,0
Female,37,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,Hispanic,0,0,0,0,(NI0),Low,Medium,0
Male,21,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,41,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Female,46,Greater than 45,Caucasian,0,0,0,2,(NI0),High,Low,0
Female,46,Greater than 45,Caucasian,0,0,0,2,(NI0),High,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,Medium,Low,0
Male,23,Less than 25,African-American,0,0,0,0,(CT),Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,2,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,5,(NI0),Low,Low,1
Male,30,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,44,25 - 45,African-American,0,0,1,1,(X),Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,18,F,High,Medium,0
Male,50,Greater than 45,African-American,0,0,0,18,F,High,Medium,0
Male,50,Greater than 45,African-American,0,0,0,18,(CO3),High,Medium,0
Female,49,Greater than 45,African-American,0,0,0,0,F,High,Low,0
Male,45,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,40,25 - 45,Other,0,0,0,0,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,1,(CT),Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,1,F,Low,Low,1
Male,62,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,Other,0,0,0,1,F,High,High,0
Male,23,Less than 25,Other,0,0,0,1,F,High,High,0
Male,24,Less than 25,Hispanic,0,0,0,1,F,High,Medium,0
Male,24,Less than 25,Hispanic,0,0,0,1,F,High,Medium,0
Male,24,Less than 25,Hispanic,0,0,0,1,(NI0),High,Medium,0
Male,21,Less than 25,Caucasian,0,0,0,0,M,Low,Medium,0
Male,25,25 - 45,Caucasian,0,0,0,0,F,Low,Low,1
Male,30,25 - 45,African-American,0,0,0,3,F,High,Low,0
Male,68,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,41,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,39,25 - 45,Other,0,0,0,1,M,Low,Low,0
Male,21,Less than 25,Caucasian,0,0,0,1,F,Low,Medium,0
Male,31,25 - 45,African-American,0,0,0,1,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,1,F,High,High,0
Female,37,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,7,M,Medium,Low,0
Male,29,25 - 45,African-American,0,0,0,7,F,Medium,Low,0
Male,22,Less than 25,African-American,0,0,0,0,F,High,Medium,0
Male,22,Less than 25,Hispanic,0,0,0,1,F,Low,Medium,0
Male,22,Less than 25,Hispanic,0,0,0,1,M,Low,Medium,0
Male,38,25 - 45,Caucasian,0,0,0,11,(CO3),Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,11,F,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,22,Less than 25,Caucasian,0,1,1,1,F,Low,Medium,0
Male,22,Less than 25,Caucasian,0,1,1,1,F,Low,Medium,0
Female,30,25 - 45,African-American,0,0,0,0,F,Medium,Low,0
Male,45,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,45,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Female,36,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Female,36,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,48,Greater than 45,African-American,0,0,0,2,F,Medium,Low,0
Female,35,25 - 45,African-American,0,0,0,3,M,Low,Low,0
Female,53,Greater than 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,7,(CT),Low,Low,0
Male,49,Greater than 45,Hispanic,0,0,0,0,F,Low,Low,0
Female,45,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,1
Male,24,Less than 25,African-American,0,0,0,0,F,High,Medium,0
Male,29,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,11,F,High,Medium,0
Male,34,25 - 45,African-American,0,1,0,10,F,Medium,Low,0
Male,34,25 - 45,African-American,0,1,0,10,F,Medium,Low,0
Male,34,25 - 45,African-American,0,1,0,10,F,Medium,Low,0
Male,41,25 - 45,Hispanic,0,0,0,1,(CT),Low,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Female,22,Less than 25,Caucasian,0,0,0,0,(NI0),Medium,Medium,0
Male,36,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,22,F,Medium,Medium,0
Male,30,25 - 45,Caucasian,0,0,0,22,F,Medium,Medium,0
Male,30,25 - 45,Caucasian,0,0,0,22,F,Medium,Medium,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Female,53,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,53,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,39,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Female,25,25 - 45,African-American,0,0,0,2,F,High,High,0
Male,24,Less than 25,Caucasian,0,0,0,1,M,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,1,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,1,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,1,1,7,M,Medium,Medium,0
Male,25,25 - 45,African-American,0,1,1,7,M,Medium,Medium,0
Male,25,25 - 45,African-American,0,1,1,7,M,Medium,Medium,0
Male,25,25 - 45,African-American,0,1,1,7,M,Medium,Medium,0
Male,25,25 - 45,African-American,0,1,1,7,M,Medium,Medium,0
Female,25,25 - 45,African-American,0,0,0,1,M,High,Medium,0
Male,27,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,71,Greater than 45,African-American,0,0,0,8,F,Low,Low,0
Male,39,25 - 45,African-American,0,4,0,10,M,High,Low,0
Male,39,25 - 45,African-American,0,4,0,10,M,High,Low,0
Male,39,25 - 45,African-American,0,4,0,10,M,High,Low,0
Female,37,25 - 45,African-American,0,0,0,0,(CT),Medium,Low,0
Male,20,Less than 25,African-American,0,0,2,0,F,Medium,High,0
Male,20,Less than 25,African-American,0,0,2,0,F,Medium,High,0
Male,20,Less than 25,African-American,0,0,2,0,F,Medium,High,0
Male,20,Less than 25,African-American,0,0,2,0,F,Medium,High,0
Female,29,25 - 45,African-American,0,0,0,3,F,Medium,Low,0
Male,22,Less than 25,African-American,0,0,0,2,F,Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,2,F,Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,2,F,Medium,Medium,0
Male,26,25 - 45,African-American,0,0,0,4,F,Medium,Medium,0
Male,26,25 - 45,African-American,0,0,0,4,(CT),Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,1,F,Low,Medium,0
Female,24,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Male,35,25 - 45,Hispanic,0,0,0,5,F,Medium,Medium,0
Female,47,Greater than 45,African-American,0,0,0,19,(CO3),High,Low,0
Female,47,Greater than 45,African-American,0,0,0,19,F,High,Low,0
Female,47,Greater than 45,African-American,0,0,0,19,F,High,Low,0
Female,47,Greater than 45,African-American,0,0,0,19,F,High,Low,0
Male,21,Less than 25,Other,0,0,0,1,F,Low,Medium,0
Female,23,Less than 25,Other,0,0,0,0,M,High,High,0
Female,20,Less than 25,Caucasian,0,0,0,1,F,High,Medium,0
Female,20,Less than 25,Caucasian,0,0,0,1,(TCX),High,Medium,0
Male,53,Greater than 45,African-American,0,0,0,13,F,High,Low,0
Female,23,Less than 25,African-American,0,0,0,0,(TCX),Low,Low,0
Male,27,25 - 45,Native American,0,0,0,3,M,Medium,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,18,F,Low,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,18,F,Low,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,18,F,Low,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,18,F,Low,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,18,F,Low,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,18,(CT),Low,Low,0
Female,53,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Female,23,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,55,Greater than 45,African-American,0,0,0,19,(CO3),High,Low,0
Male,55,Greater than 45,African-American,0,0,0,19,F,High,Low,0
Male,55,Greater than 45,African-American,0,0,0,19,F,High,Low,0
Male,26,25 - 45,African-American,0,0,1,5,F,Medium,Low,0
Male,26,25 - 45,African-American,0,0,1,5,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,6,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,6,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,6,F,Medium,Medium,0
Male,39,25 - 45,Hispanic,0,0,0,2,F,Medium,Low,0
Male,39,25 - 45,Hispanic,0,0,0,2,F,Medium,Low,0
Male,39,25 - 45,Hispanic,0,0,0,2,F,Medium,Low,0
Male,23,Less than 25,Other,0,0,0,2,(TCX),Low,Medium,0
Male,23,Less than 25,Other,0,0,0,2,M,Low,Medium,0
Male,27,25 - 45,African-American,0,0,0,4,F,High,Medium,1
Male,26,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Female,32,25 - 45,Caucasian,0,0,0,0,(NI0),Low,Low,0
Male,29,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,27,25 - 45,Other,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,Other,0,0,0,1,F,Low,Low,0
Male,28,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,41,25 - 45,African-American,0,0,0,8,F,Medium,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,0,(CT),Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,4,(NI0),Low,Low,0
Male,37,25 - 45,African-American,0,0,0,4,F,Low,Low,0
Female,35,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Female,66,Greater than 45,Caucasian,0,0,0,7,F,Low,Low,0
Female,66,Greater than 45,Caucasian,0,0,0,7,F,Low,Low,0
Male,48,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,1,3,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,1,(CO3),Low,Medium,0
Male,24,Less than 25,Caucasian,0,0,0,1,M,Low,Medium,0
Male,24,Less than 25,Caucasian,0,0,0,1,M,Low,Medium,0
Male,21,Less than 25,Caucasian,0,2,1,2,F,High,High,1
Male,23,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,57,Greater than 45,African-American,0,0,0,11,M,Medium,Medium,0
Male,48,Greater than 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,48,Greater than 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,36,25 - 45,Other,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,African-American,0,0,0,3,F,Medium,Low,0
Male,31,25 - 45,Caucasian,0,0,0,0,(CO3),Low,Low,0
Male,22,Less than 25,African-American,0,1,0,1,F,High,High,0
Male,22,Less than 25,African-American,0,1,0,1,F,High,High,0
Male,31,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,0,F,Medium,Low,0
Male,24,Less than 25,African-American,0,0,0,0,F,Medium,Low,0
Male,24,Less than 25,African-American,0,0,0,0,F,Medium,Low,0
Male,32,25 - 45,African-American,0,0,0,7,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,1,22,(NI0),High,High,1
Female,23,Less than 25,Other,0,0,0,0,M,Low,Medium,0
Male,63,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,1
Male,48,Greater than 45,Caucasian,0,0,0,2,(TCX),Low,Low,0
Male,20,Less than 25,Caucasian,0,0,2,0,F,Low,Medium,0
Male,33,25 - 45,Other,0,0,0,2,F,Medium,Low,0
Male,33,25 - 45,Other,0,0,0,2,F,Medium,Low,0
Male,24,Less than 25,Caucasian,0,0,0,1,M,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,1,M,Medium,Low,1
Female,36,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,3,(TCX),High,Medium,0
Male,83,Greater than 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,2,F,Medium,Medium,0
Male,36,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Female,30,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,33,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,39,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,Other,0,0,0,3,M,Medium,Medium,0
Male,30,25 - 45,African-American,0,0,0,17,F,High,Medium,0
Male,30,25 - 45,African-American,0,0,0,17,F,High,Medium,0
Female,19,Less than 25,Caucasian,1,1,0,1,M,Medium,High,1
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,5,F,Low,Medium,0
Male,36,25 - 45,Hispanic,0,0,0,11,F,Medium,Medium,0
Male,36,25 - 45,Hispanic,0,0,0,11,(CO3),Medium,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Medium,0
Male,35,25 - 45,African-American,0,0,0,7,(NI0),Medium,Low,0
Male,24,Less than 25,African-American,0,0,1,0,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,22,Less than 25,African-American,0,0,0,0,M,Medium,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,8,F,Low,Low,0
Male,52,Greater than 45,African-American,0,0,0,7,M,Medium,Low,0
Male,28,25 - 45,African-American,0,0,0,14,F,Medium,High,0
Male,28,25 - 45,African-American,0,0,0,14,F,Medium,High,1
Male,32,25 - 45,Caucasian,0,0,0,2,(X),Low,Low,0
Male,32,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,0,M,Medium,Low,0
Female,32,25 - 45,Caucasian,0,0,0,1,M,Low,Low,1
Male,33,25 - 45,African-American,0,0,0,5,M,High,Medium,0
Male,33,25 - 45,African-American,0,0,0,5,M,High,Medium,0
Male,33,25 - 45,African-American,0,0,0,5,M,High,Medium,0
Male,29,25 - 45,African-American,0,1,0,16,(CT),High,Medium,0
Male,29,25 - 45,African-American,0,1,0,16,F,High,Medium,0
Male,34,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,37,25 - 45,Other,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,Other,0,0,0,0,M,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,2,F,Low,Medium,0
Female,21,Less than 25,Caucasian,0,0,0,1,F,High,Medium,0
Male,25,25 - 45,African-American,0,0,0,3,M,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,3,(CT),Medium,Medium,0
Female,23,Less than 25,African-American,0,0,0,1,F,Low,Low,0
Male,39,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,22,Less than 25,Caucasian,0,0,0,0,M,Low,Low,0
Male,35,25 - 45,African-American,0,0,0,13,(CT),High,Medium,0
Male,35,25 - 45,African-American,0,0,0,13,F,High,Medium,0
Male,35,25 - 45,African-American,0,0,0,13,F,High,Medium,0
Male,20,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,33,25 - 45,Other,0,0,0,0,(TCX),Low,Low,0
Male,33,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,1
Male,43,25 - 45,African-American,1,0,0,20,F,High,Low,0
Male,43,25 - 45,African-American,1,0,0,20,F,High,Low,0
Male,25,25 - 45,African-American,0,1,1,3,F,High,High,1
Male,48,Greater than 45,African-American,1,0,0,25,(TCX),High,High,0
Male,48,Greater than 45,African-American,1,0,0,25,F,High,High,1
Male,22,Less than 25,African-American,0,0,1,1,F,Medium,High,0
Male,22,Less than 25,African-American,0,0,1,1,M,Medium,High,0
Male,22,Less than 25,African-American,0,0,1,1,M,Medium,High,0
Male,22,Less than 25,African-American,0,0,1,1,M,Medium,High,0
Male,22,Less than 25,African-American,0,0,1,1,M,Medium,High,0
Male,22,Less than 25,African-American,0,0,1,1,M,Medium,High,1
Male,52,Greater than 45,African-American,1,0,0,9,(CT),High,Low,1
Male,26,25 - 45,Caucasian,0,0,0,5,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,5,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,5,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,5,F,Low,Low,1
Male,67,Greater than 45,African-American,0,0,0,4,M,Medium,Medium,0
Male,67,Greater than 45,African-American,0,0,0,4,M,Medium,Medium,0
Male,67,Greater than 45,African-American,0,0,0,4,M,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,4,(CO3),Low,Low,0
Male,56,Greater than 45,Caucasian,0,0,0,4,M,Low,Low,0
Male,56,Greater than 45,Caucasian,0,0,0,4,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,63,Greater than 45,African-American,0,0,0,25,F,High,Low,0
Female,34,25 - 45,Caucasian,0,0,0,0,(NI0),Low,Low,0
Female,32,25 - 45,Native American,0,0,0,3,M,Medium,Low,0
Male,23,Less than 25,African-American,0,0,1,0,F,Low,Medium,0
Male,23,Less than 25,African-American,0,0,1,0,F,Low,Medium,0
Male,28,25 - 45,African-American,0,0,0,1,F,Low,Medium,0
Male,28,25 - 45,African-American,0,0,0,1,F,Low,Medium,0
Male,29,25 - 45,African-American,0,0,0,2,M,Low,Medium,0
Male,27,25 - 45,Caucasian,0,0,0,1,F,High,Medium,0
Male,37,25 - 45,African-American,0,0,0,6,F,Medium,Low,0
Male,37,25 - 45,African-American,0,0,0,6,(X),Medium,Low,1
Male,51,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,43,25 - 45,Other,0,0,0,3,F,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,1,1,M,Medium,Medium,0
Male,20,Less than 25,African-American,0,0,1,1,M,Medium,Medium,0
Male,41,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,57,Greater than 45,Other,0,0,0,0,M,Low,Low,0
Male,40,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,4,M,Medium,Low,0
Female,39,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,39,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,21,Less than 25,African-American,0,0,1,1,F,High,Medium,0
Male,21,Less than 25,African-American,0,1,1,1,F,High,Medium,0
Male,21,Less than 25,African-American,0,1,1,1,F,High,Medium,0
Male,21,Less than 25,African-American,0,1,1,1,F,High,Medium,0
Male,21,Less than 25,African-American,0,1,1,1,F,High,Medium,0
Male,42,25 - 45,Caucasian,0,0,0,5,F,Low,Low,0
Female,37,25 - 45,African-American,0,0,0,1,(CO3),Medium,Low,0
Male,24,Less than 25,Caucasian,0,2,0,3,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,2,0,3,F,Low,Low,0
Male,39,25 - 45,Other,0,0,0,0,(CT),Low,Low,0
Male,39,25 - 45,Other,0,0,0,0,F,Low,Low,0
Female,34,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,26,25 - 45,African-American,0,1,0,4,M,High,High,0
Male,26,25 - 45,African-American,0,1,0,4,M,High,High,1
Male,58,Greater than 45,Hispanic,0,0,0,1,M,Low,Low,0
Male,48,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,48,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,48,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,24,Less than 25,African-American,0,1,0,5,F,Medium,Low,0
Male,24,Less than 25,African-American,0,1,0,5,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,0,M,High,High,0
Male,25,25 - 45,African-American,0,0,0,0,M,High,High,0
Male,26,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,30,25 - 45,Hispanic,0,0,0,1,M,Low,Low,0
Male,24,Less than 25,African-American,0,1,1,7,M,High,Medium,0
Male,24,Less than 25,African-American,0,1,1,7,(X),High,Medium,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Female,21,Less than 25,Caucasian,0,0,0,0,M,Medium,Medium,0
Male,29,25 - 45,African-American,0,0,0,4,F,Low,Medium,0
Male,24,Less than 25,African-American,0,0,0,3,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,3,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,1,M,Low,Medium,0
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Medium,0
Male,24,Less than 25,African-American,0,0,0,1,(TCX),Low,Medium,0
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Medium,0
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Medium,0
Male,30,25 - 45,African-American,0,0,0,1,(CT),Medium,Medium,0
Male,36,25 - 45,African-American,0,0,0,9,M,High,Low,0
Male,36,25 - 45,African-American,0,0,0,9,M,High,Low,0
Male,36,25 - 45,African-American,0,0,0,9,(CO3),High,Low,0
Male,30,25 - 45,African-American,0,0,0,5,F,Low,Low,1
