sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
Male,26,25 - 45,Hispanic,0,0,0,4,F,Medium,Medium,0
Female,25,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,M,Low,modest,0
Male,22,Less than 25,African-American,1,0,0,2,F,Medium,High,0
Male,22,Less than 25,African-American,1,0,0,2,F,Medium,High,0
Male,22,Less than 25,African-American,1,0,0,2,F,Medium,High,0
Male,24,Less than 25,Caucasian,0,0,0,1,F,Low,Medium,0
Male,64,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
Female,49,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Female,49,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Female,49,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Female,49,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,5,F,Low,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,5,F,Low,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,5,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,8,F,Medium,gamey,0
Male,28,25 - 45,Caucasian,0,0,0,8,F,Medium,in high spirits,0
Male,66,Greater than 45,Caucasian,0,0,0,0,M,Low,abject,0
Female,46,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,African-American,0,0,1,5,F,Medium,Medium,0
Male,30,25 - 45,African-American,0,0,1,5,F,Medium,Medium,1
Female,22,Less than 25,Caucasian,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,0,0,1,M,Low,Medium,0
Male,23,Less than 25,Caucasian,0,0,0,1,M,Low,Medium,0
Male,30,25 - 45,Other,0,0,0,0,M,Medium,Medium,0
Male,30,25 - 45,Other,0,0,0,0,M,Medium,Medium,0
Male,30,25 - 45,Other,0,0,0,0,M,Medium,Medium,0
Male,30,25 - 45,Other,0,0,0,0,M,Medium,Medium,0
Male,24,Less than 25,African-American,1,0,0,10,F,High,Medium,0
Male,24,Less than 25,African-American,1,0,0,10,F,High,Medium,0
Male,24,Less than 25,African-American,1,0,0,10,F,High,Medium,0
Male,53,Greater than 45,Caucasian,0,0,0,0,F,Medium,Medium,0
Male,31,25 - 45,Hispanic,0,0,0,0,M,Low,modest,0
Male,56,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,31,25 - 45,Other,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Other,0,0,0,1,F,Low,Low,0
Female,31,25 - 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,21,Less than 25,African-American,4,0,0,4,F,Medium,High,0
Male,21,Less than 25,African-American,4,0,0,4,F,Medium,High,0
Male,21,Less than 25,African-American,4,0,0,4,F,Medium,High,0
Male,28,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,28,25 - 45,African-American,0,0,0,4,F,High,mass medium,0
Male,28,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,28,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,25,25 - 45,African-American,0,0,0,0,M,Low,Low,1
Female,21,Less than 25,Caucasian,0,0,0,0,F,Medium,Medium,0
Male,27,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,20,Less than 25,Hispanic,0,0,0,0,M,Low,Medium,0
Male,20,Less than 25,Hispanic,0,0,0,0,M,Low,Medium,0
Male,20,Less than 25,Hispanic,0,0,0,0,M,Low,Medium,0
Male,32,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Female,24,Less than 25,Caucasian,0,0,1,0,F,Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Female,24,Less than 25,Caucasian,0,0,0,0,M,Low,Low,0
Male,20,Less than 25,African-American,1,0,0,1,F,Low,Medium,0
Male,26,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,48,Greater than 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,26,25 - 45,Asian,0,0,0,0,M,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,3,M,High,Low,0
Male,31,25 - 45,African-American,0,0,0,3,M,High,Low,0
Male,31,25 - 45,African-American,0,0,0,3,M,High,abject,0
Male,31,25 - 45,African-American,0,0,0,3,M,High,Low,0
Male,27,25 - 45,African-American,0,0,0,3,M,Medium,High,1
Male,59,Greater than 45,African-American,0,0,0,17,F,Medium,Low,0
Male,59,Greater than 45,African-American,0,0,0,17,F,Medium,Low,0
Male,40,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,heights,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,high up,1
Female,38,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,36,25 - 45,Hispanic,0,0,0,1,M,High,High,0
Male,36,25 - 45,Hispanic,0,0,0,1,M,High,High,0
Male,50,Greater than 45,Other,0,0,0,4,M,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,1,M,Medium,Low,0
Male,30,25 - 45,African-American,0,0,0,1,M,Medium,modest,0
Male,27,25 - 45,Caucasian,0,0,0,6,F,Medium,Low,0
Male,27,25 - 45,Caucasian,0,0,0,6,F,Medium,Low,1
Male,43,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Female,59,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,37,25 - 45,Caucasian,0,0,0,2,M,Low,blue,0
Male,28,25 - 45,African-American,0,0,0,5,M,Medium,spiritualist,0
Male,38,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,33,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,1,2,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,1,0,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,1,0,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,1,0,F,High,Medium,0
Male,60,Greater than 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,43,25 - 45,Hispanic,0,0,0,1,M,Low,David Low,0
Male,28,25 - 45,Caucasian,0,0,0,1,F,High,Low,0
Male,28,25 - 45,Caucasian,0,0,0,1,F,High,Low,0
Male,28,25 - 45,Caucasian,0,0,0,1,F,High,Low,0
Male,25,25 - 45,African-American,0,0,0,4,F,Medium,humbled,0
Male,25,25 - 45,African-American,0,0,0,4,F,Medium,gloomy,1
Male,51,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,33,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,33,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,Hispanic,0,0,0,6,F,Medium,Low,1
Female,58,Greater than 45,Caucasian,0,0,0,0,M,Low,first gear,0
Male,63,Greater than 45,African-American,0,0,0,2,M,Low,Low,0
Female,28,25 - 45,Caucasian,0,0,0,0,M,Low,Medium,0
Female,28,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,10,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,10,F,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,6,M,High,High,0
Male,55,Greater than 45,African-American,0,0,0,9,M,Low,low-down,0
Male,55,Greater than 45,African-American,0,0,0,9,M,Low,Low,0
Male,55,Greater than 45,African-American,0,0,0,9,M,Low,Low,0
Male,55,Greater than 45,African-American,0,0,0,9,M,Low,Low,0
Female,23,Less than 25,Caucasian,0,0,0,3,F,High,High,0
Female,23,Less than 25,Caucasian,0,0,0,3,F,High,High,0
Female,22,Less than 25,African-American,0,0,0,0,M,Medium,Medium,0
Female,19,Less than 25,Caucasian,0,0,0,2,F,High,Medium,0
Female,19,Less than 25,Caucasian,0,0,0,2,F,High,Medium,0
Female,19,Less than 25,Caucasian,0,0,0,2,F,High,spiritualist,0
Female,19,Less than 25,Caucasian,0,0,0,2,F,High,Medium,0
Female,19,Less than 25,Caucasian,0,0,0,2,F,High,Medium,0
Male,23,Less than 25,African-American,0,0,0,4,F,High,High,0
Male,23,Less than 25,African-American,0,0,0,4,F,High,High,0
Male,23,Less than 25,African-American,0,0,0,4,F,High,High,0
Male,23,Less than 25,African-American,0,0,0,4,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,1,M,Medium,Medium,0
Male,21,Less than 25,African-American,0,0,0,1,M,Medium,Medium,0
Male,61,Greater than 45,African-American,0,0,0,15,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,15,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,15,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,15,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,15,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,15,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,15,F,Medium,Low,0
Male,24,Less than 25,African-American,0,0,0,4,F,High,High,0
Male,24,Less than 25,African-American,0,0,0,4,F,High,High,0
Male,24,Less than 25,African-American,0,0,0,4,F,High,High,1
Male,26,25 - 45,Hispanic,0,0,0,0,F,Low,low-down,0
Male,31,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,31,25 - 45,Hispanic,0,0,0,0,M,Low,down in the mouth,0
Male,20,Less than 25,African-American,0,1,1,4,F,High,Medium,0
Male,20,Less than 25,African-American,0,1,1,4,F,High,Medium,0
Male,20,Less than 25,African-American,0,1,1,4,F,High,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Female,22,Less than 25,Hispanic,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,Caucasian,0,0,0,5,M,High,Medium,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,23,Less than 25,Caucasian,0,2,0,3,F,Medium,Medium,0
Male,23,Less than 25,Caucasian,0,2,0,3,F,Medium,Medium,0
Male,38,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,1,F,Low,depressed,0
Male,27,25 - 45,African-American,0,2,1,18,F,High,Medium,0
Male,27,25 - 45,African-American,0,2,1,18,F,High,Medium,0
Male,27,25 - 45,African-American,0,2,1,18,F,High,Medium,0
Male,27,25 - 45,African-American,0,2,1,18,F,High,Medium,0
Male,27,25 - 45,African-American,0,2,1,18,F,High,Medium,0
Female,35,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,35,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,22,Less than 25,Other,0,0,0,0,F,High,Medium,0
Male,38,25 - 45,African-American,0,0,0,11,F,Medium,Low,0
Male,38,25 - 45,African-American,0,0,0,11,F,Medium,Low,0
Female,58,Greater than 45,African-American,0,0,0,4,F,Low,Low,1
Male,44,25 - 45,African-American,0,0,0,6,F,Low,Low,0
Female,57,Greater than 45,Caucasian,0,0,0,0,M,Low,blue,0
Male,36,25 - 45,Other,0,0,0,6,F,Low,Low,0
Male,36,25 - 45,Other,0,0,0,6,F,Low,low,0
Male,21,Less than 25,African-American,0,0,1,0,F,Low,Medium,0
Male,20,Less than 25,African-American,0,0,0,1,F,Medium,High,0
Female,22,Less than 25,African-American,0,0,0,0,F,High,sensitive,0
Male,30,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,1,F,High,High,0
Male,24,Less than 25,Caucasian,0,0,0,1,F,High,High,0
Male,24,Less than 25,Caucasian,0,0,0,1,F,High,High,0
Male,56,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,22,Less than 25,Caucasian,0,0,0,2,F,Low,Medium,1
Male,31,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,3,F,Low,low gear,0
Male,29,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,8,F,High,Low,0
Male,30,25 - 45,African-American,0,0,0,8,F,High,Low,0
Female,31,25 - 45,African-American,0,0,0,10,F,Medium,Low,0
Male,53,Greater than 45,Hispanic,0,0,0,0,F,Low,Low,0
Female,45,Greater than 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,23,Less than 25,African-American,0,0,0,4,F,Medium,High,0
Male,23,Less than 25,African-American,0,0,0,4,F,Medium,High,0
Male,23,Less than 25,African-American,0,0,0,4,F,Medium,High,0
Male,23,Less than 25,African-American,0,0,0,4,F,Medium,High,0
Female,36,25 - 45,African-American,0,1,0,2,F,Medium,Low,0
Female,36,25 - 45,African-American,0,1,0,2,F,Medium,Low,0
Male,39,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,39,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,23,Less than 25,Hispanic,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,0,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,0,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,0,F,High,richly,0
Male,22,Less than 25,African-American,0,0,0,1,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,1,F,Low,Medium,0
Female,27,25 - 45,African-American,0,0,0,9,F,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,9,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,13,F,Medium,Low,1
Male,38,25 - 45,Caucasian,0,0,0,1,F,Low,Low,1
Male,31,25 - 45,African-American,0,0,0,23,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,23,F,High,high-pitched,0
Male,31,25 - 45,African-American,0,0,0,23,F,High,High,0
Male,47,Greater than 45,African-American,0,0,0,20,F,High,Medium,0
Male,22,Less than 25,African-American,0,1,0,3,F,Medium,Medium,0
Male,35,25 - 45,African-American,0,0,1,1,M,High,Low,1
Male,23,Less than 25,Hispanic,0,0,0,2,M,Medium,Low,0
Male,23,Less than 25,Hispanic,0,0,0,2,M,Medium,Low,0
Male,65,Greater than 45,African-American,0,0,0,2,M,Low,low gear,1
Male,35,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,33,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,33,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,52,Greater than 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,48,Greater than 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,48,Greater than 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,36,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,62,Greater than 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,44,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,21,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,37,25 - 45,African-American,0,0,0,11,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,11,F,Low,Low,0
Male,30,25 - 45,Other,0,0,0,4,M,High,High,1
Male,33,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,2,M,Medium,culture medium,0
Female,36,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Male,54,Greater than 45,Other,0,0,0,0,F,Low,Low,0
Male,28,25 - 45,Other,0,0,0,0,M,Medium,Low,0
Female,31,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,59,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Female,59,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,36,25 - 45,African-American,0,0,0,0,M,Medium,Low,1
Male,46,Greater than 45,African-American,0,0,0,17,F,High,Medium,0
Male,46,Greater than 45,African-American,0,0,0,17,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,1,3,F,High,High,0
Male,27,25 - 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,30,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,28,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,28,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,34,25 - 45,Caucasian,0,0,1,15,F,High,gloomy,0
Female,34,25 - 45,Caucasian,0,0,1,15,F,High,Low,0
Male,29,25 - 45,Hispanic,0,0,0,7,F,High,Low,0
Male,29,25 - 45,Hispanic,0,0,0,7,F,High,Low,0
Male,29,25 - 45,Hispanic,0,0,0,7,F,High,Low,0
Female,46,Greater than 45,African-American,0,0,0,2,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,1,2,M,High,High,0
Male,23,Less than 25,African-American,0,0,1,2,M,High,gamy,1
Male,65,Greater than 45,Caucasian,0,0,0,2,M,Low,humiliated,0
Male,27,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Male,21,Less than 25,Asian,0,0,1,0,F,Medium,Medium,1
Male,48,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,48,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,15,F,High,Low,0
Male,30,25 - 45,African-American,0,0,0,15,F,High,Low,0
Male,30,25 - 45,African-American,0,0,0,15,F,High,Low,0
Male,30,25 - 45,African-American,0,0,0,15,F,High,Low,0
Male,30,25 - 45,African-American,0,0,0,15,F,High,Low,0
Male,36,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Male,36,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Female,32,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,5,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,5,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,5,F,Medium,Low,0
Male,36,25 - 45,African-American,0,1,0,4,M,Medium,Low,0
Male,20,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,36,25 - 45,African-American,0,0,0,1,M,Medium,Medium,0
Male,37,25 - 45,Caucasian,0,0,0,3,F,Low,low,0
Male,44,25 - 45,African-American,0,0,0,14,F,High,culture medium,0
Male,53,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,2,M,Low,dispirited,0
Male,33,25 - 45,African-American,0,0,0,3,M,Low,humiliated,0
Male,33,25 - 45,African-American,0,0,0,3,M,Low,Low,0
Male,33,25 - 45,African-American,0,0,0,3,M,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,48,Greater than 45,African-American,0,0,0,4,F,Medium,Low,0
Female,48,Greater than 45,African-American,0,0,0,4,F,Medium,first gear,0
Male,21,Less than 25,African-American,1,0,0,2,F,High,High,0
Male,33,25 - 45,African-American,0,0,0,4,F,High,Medium,1
Male,47,Greater than 45,Caucasian,0,0,0,2,F,Medium,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,2,F,Medium,Low,0
Male,57,Greater than 45,African-American,0,0,0,20,F,Medium,low-down,0
Male,57,Greater than 45,African-American,0,0,0,20,F,Medium,Low,0
Male,57,Greater than 45,African-American,0,0,0,20,F,Medium,Low,0
Male,28,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,1,M,Medium,Low,0
Male,44,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,44,25 - 45,African-American,0,0,0,1,F,Low,David Low,0
Male,46,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,6,F,Low,Medium,0
Male,26,25 - 45,African-American,0,0,0,10,M,Medium,blue,0
Male,26,25 - 45,African-American,0,0,0,10,M,Medium,abject,0
Male,26,25 - 45,African-American,0,0,0,10,M,Medium,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,African-American,0,1,0,10,F,High,Medium,0
Male,27,25 - 45,African-American,0,1,0,10,F,High,Medium,0
Male,27,25 - 45,African-American,0,1,0,10,F,High,Medium,1
Male,40,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Female,60,Greater than 45,Caucasian,0,0,0,9,F,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,1,F,Low,humble,0
Male,26,25 - 45,African-American,0,1,0,8,F,Medium,Medium,0
Male,26,25 - 45,African-American,0,1,0,8,F,Medium,Medium,0
Female,37,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,Hispanic,0,0,0,0,M,Low,Medium,0
Male,21,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,41,25 - 45,African-American,0,0,0,2,F,Medium,Sir David Alexander Cecil Low,0
Female,46,Greater than 45,Caucasian,0,0,0,2,F,High,Low,0
Female,46,Greater than 45,Caucasian,0,0,0,2,F,High,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,Medium,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,2,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,5,F,Low,Low,1
Male,30,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,3,F,Low,low-spirited,0
Male,44,25 - 45,African-American,0,0,1,1,(NI0),Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,18,F,High,Medium,0
Male,50,Greater than 45,African-American,0,0,0,18,F,High,Medium,0
Male,50,Greater than 45,African-American,0,0,0,18,F,High,Medium,0
Female,49,Greater than 45,African-American,0,0,0,0,F,High,Low,0
Male,45,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,40,25 - 45,Other,0,0,0,0,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,1,F,Low,Low,1
Male,62,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,Other,0,0,0,1,F,High,High,0
Male,23,Less than 25,Other,0,0,0,1,F,High,High,0
Male,24,Less than 25,Hispanic,0,0,0,1,F,High,Medium,0
Male,24,Less than 25,Hispanic,0,0,0,1,F,High,Medium,0
Male,24,Less than 25,Hispanic,0,0,0,1,F,High,Medium,0
Male,21,Less than 25,Caucasian,0,0,0,0,M,Low,Medium,0
Male,25,25 - 45,Caucasian,0,0,0,0,F,Low,first gear,1
Male,30,25 - 45,African-American,0,0,0,3,F,High,Low,0
Male,68,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,41,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,39,25 - 45,Other,0,0,0,1,M,Low,Low,0
Male,21,Less than 25,Caucasian,0,0,0,1,F,Low,spiritualist,0
Male,31,25 - 45,African-American,0,0,0,1,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,1,F,High,High,0
Female,37,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,7,F,Medium,Low,0
Male,29,25 - 45,African-American,0,0,0,7,F,Medium,Low,0
Male,22,Less than 25,African-American,0,0,0,0,F,High,average,0
Male,22,Less than 25,Hispanic,0,0,0,1,F,Low,Medium,0
Male,22,Less than 25,Hispanic,0,0,0,1,F,Low,culture medium,0
Male,38,25 - 45,Caucasian,0,0,0,11,F,Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,11,F,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,22,Less than 25,Caucasian,0,1,1,1,F,Low,Medium,0
Male,22,Less than 25,Caucasian,0,1,1,1,F,Low,Medium,0
Female,30,25 - 45,African-American,0,0,0,0,F,Medium,Low,0
Male,45,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,45,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Female,36,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Female,36,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,48,Greater than 45,African-American,0,0,0,2,F,Medium,Low,0
Female,35,25 - 45,African-American,0,0,0,3,M,Low,Low,0
Female,53,Greater than 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,7,F,Low,Low,0
Male,49,Greater than 45,Hispanic,0,0,0,0,F,Low,Low,0
Female,45,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,eminent,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,6,F,High,High,1
Male,24,Less than 25,African-American,0,0,0,0,F,High,Medium,0
Male,29,25 - 45,African-American,0,0,0,0,F,Low,humble,0
Male,29,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,11,F,High,Medium,0
Male,34,25 - 45,African-American,0,1,0,10,F,Medium,Low,0
Male,34,25 - 45,African-American,0,1,0,10,F,Medium,Low,0
Male,34,25 - 45,African-American,0,1,0,10,F,Medium,Low,0
Male,41,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Female,22,Less than 25,Caucasian,0,0,0,0,M,Medium,medium,0
Male,36,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,22,F,Medium,Medium,0
Male,30,25 - 45,Caucasian,0,0,0,22,F,Medium,Medium,0
Male,30,25 - 45,Caucasian,0,0,0,22,F,Medium,Medium,0
